ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_Cells
1	726	394.0	160.0	0	726	23
1	727	222.6	161.2	0	727	25
1	728	251.0	161.33333333333334	0	728	24
1	729	254.33333333333334	161.33333333333334	0	729	24
1	730	270.0	161.33333333333334	0	730	24
1	731	375.0	161.0	0	731	23
1	732	391.5	161.5	0	732	23
1	733	509.5	161.0	0	733	0
1	734	228.0	162.0	0	734	25
1	735	249.0	162.0	0	735	24
1	736	268.0	162.0	0	736	24
1	737	383.5	162.0	0	737	23
1	738	396.3333333333333	161.66666666666666	0	738	23
1	739	231.0	163.0	0	739	25
1	740	258.5	163.0	0	740	24
1	741	381.5	163.0	0	741	23
1	742	500.5	163.0	0	742	0
1	743	505.0	163.0	0	743	0
1	744	285.0	164.0	0	744	0
1	745	375.5	164.0	0	745	23
1	746	392.5	164.0	0	746	23
1	747	268.5	165.0	0	747	24
1	748	226.5	166.0	0	748	25
1	749	381.0	166.0	0	749	23
1	750	509.0	166.0	0	750	0
1	751	507.5	167.0	0	751	0
1	752	224.66666666666666	168.33333333333334	0	752	25
1	753	267.0	168.0	0	753	24
1	754	270.0	168.25	0	754	24
1	755	510.0	168.0	0	755	0
1	756	263.0	169.0	0	756	24
1	757	396.0	169.0	0	757	23
1	758	504.4	168.8	0	758	0
1	759	220.0	170.0	0	759	25
1	760	253.5	170.0	0	760	24
1	761	261.3333333333333	169.33333333333334	0	761	24
1	762	265.6666666666667	170.66666666666666	0	762	24
1	763	274.5	170.0	0	763	24
1	764	167.0	171.5	0	764	26
1	765	230.0	171.0	0	765	25
1	766	255.0	171.0	0	766	24
1	767	262.5	170.5	0	767	24
1	768	165.0	172.0	0	768	26
1	769	508.0	172.0	0	769	0
1	770	159.5	173.0	0	770	26
1	771	226.5	173.0	0	771	25
1	772	168.0	174.5	0	772	26
1	773	174.0	174.5	0	773	26
1	774	200.0	174.0	0	774	0
1	775	229.0	174.0	0	775	25
1	776	264.6666666666667	173.66666666666666	0	776	24
1	777	272.5	174.0	0	777	24
1	778	170.0	175.0	0	778	26
1	779	251.5	175.0	0	779	24
1	780	255.0	175.0	0	780	24
1	781	154.5	176.5	0	781	26
1	782	277.0	176.0	0	782	0
1	783	152.0	178.0	0	783	26
1	784	258.0	178.0	0	784	24
1	785	149.0	179.0	0	785	26
1	786	160.0	179.0	0	786	26
1	787	166.0	179.0	0	787	26
1	788	177.0	180.5	0	788	26
1	789	449.0	180.0	0	789	0
1	790	160.0	181.0	0	790	26
1	791	163.5	181.0	0	791	26
1	792	167.5	181.0	0	792	26
1	793	149.5	182.0	0	793	26
1	794	179.0	181.5	0	794	26
1	795	264.0	182.5	0	795	24
1	796	491.0	183.0	0	796	27
1	797	156.0	184.5	0	797	26
1	798	165.5	184.0	0	798	26
1	799	499.0	184.0	0	799	27
1	800	269.5	185.0	0	800	0
1	801	479.0	185.0	0	801	27
1	802	2.1666666666666665	186.33333333333334	0	802	0
1	803	497.0	186.0	0	803	27
1	804	506.0	187.0	0	804	27
1	805	481.5	188.0	0	805	27
1	806	486.0	189.0	0	806	27
1	807	499.5	190.0	0	807	27
1	808	264.0	191.0	0	808	0
1	809	443.3333333333333	191.33333333333334	0	809	0
1	810	481.6	191.2	0	810	27
1	811	495.1666666666667	191.0	0	811	27
1	812	444.0	193.0	0	812	0
1	813	486.0	193.0	0	813	27
1	814	345.0	193.5	0	814	0
1	815	482.0	194.5	0	815	27
1	816	493.5	195.5	0	816	27
1	817	491.0	195.5	0	817	27
1	818	495.0	196.0	0	818	27
1	819	489.0	197.0	0	819	27
1	820	484.5	198.0	0	820	27
1	821	504.0	198.0	0	821	27
1	822	507.0	198.0	0	822	27
1	823	505.0	200.0	0	823	27
1	824	507.0	200.0	0	824	27
1	825	486.0	201.0	0	825	27
1	826	497.0	201.0	0	826	27
1	827	502.0	201.0	0	827	27
1	828	507.5	202.0	0	828	27
1	829	509.0	202.0	0	829	27
1	830	500.0	203.0	0	830	27
1	831	491.0	205.33333333333334	0	831	27
1	832	499.0	205.0	0	832	27
1	833	501.5	206.0	0	833	27
1	834	507.5	206.0	0	834	27
1	835	290.6666666666667	207.66666666666666	0	835	28
1	836	300.5	208.0	0	836	28
1	837	490.5	208.0	0	837	27
1	838	495.5	208.0	0	838	27
1	839	501.5	208.0	0	839	27
1	840	294.5	209.0	0	840	28
1	841	487.5	209.0	0	841	27
1	842	299.0	210.0	0	842	28
1	843	301.0	211.0	0	843	28
1	844	405.0	211.0	0	844	29
1	845	489.0	211.0	0	845	27
1	846	406.3333333333333	211.66666666666666	0	846	29
1	847	304.0	213.0	0	847	28
1	848	308.0	213.0	0	848	28
1	849	292.25	215.0	0	849	28
1	850	300.3333333333333	214.66666666666666	0	850	28
1	851	409.5	214.0	0	851	29
1	852	487.0	215.0	0	852	27
1	853	507.0	215.5	0	853	27
1	854	295.0	215.5	0	854	28
1	855	403.3333333333333	216.33333333333334	0	855	29
1	856	286.0	217.0	0	856	28
1	857	303.0	217.0	0	857	28
1	858	309.5	217.5	0	858	28
1	859	342.0	217.0	0	859	0
1	860	410.0	217.0	0	860	29
1	861	293.0	218.0	0	861	28
1	862	297.0	218.5	0	862	28
1	863	405.0	219.0	0	863	29
1	864	481.0	219.0	0	864	0
1	865	289.5	220.5	0	865	28
1	866	301.0	220.0	0	866	28
1	867	309.5	220.0	0	867	28
1	868	297.3333333333333	221.33333333333334	0	868	28
1	869	396.0	222.0	0	869	29
1	870	406.0	222.0	0	870	29
1	871	413.0	222.0	0	871	29
1	872	286.0	223.5	0	872	28
1	873	300.6666666666667	223.33333333333334	0	873	28
1	874	402.6666666666667	222.33333333333334	0	874	29
1	875	305.5	224.0	0	875	28
1	876	416.0	224.0	0	876	29
1	877	402.5	225.0	0	877	29
1	878	290.5	226.5	0	878	28
1	879	183.0	227.0	0	879	0
1	880	398.0	227.0	0	880	29
1	881	402.0	228.25	0	881	29
1	882	401.0	231.0	0	882	29
1	883	407.0	231.0	0	883	29
1	884	396.5	232.0	0	884	29
1	885	396.5	233.5	0	885	29
1	886	410.0	234.0	0	886	29
1	887	406.0	239.0	0	887	29
1	888	398.5	246.0	0	888	30
1	889	307.125	247.875	0	889	0
1	890	385.5	250.5	0	890	30
1	891	388.6666666666667	250.33333333333334	0	891	30
1	892	387.0	251.0	0	892	30
1	893	392.5	250.5	0	893	30
1	894	396.5	251.0	0	894	30
1	895	373.0	253.0	0	895	30
1	896	395.0	253.0	0	896	30
1	897	376.5	254.0	0	897	30
1	898	379.5	254.0	0	898	30
1	899	388.5	254.0	0	899	30
1	900	382.3333333333333	256.3333333333333	0	900	30
1	901	400.5	256.0	0	901	30
1	902	135.0	258.0	0	902	32
1	903	374.0	258.0	0	903	30
1	904	388.5	258.0	0	904	30
1	905	54.5	259.5	0	905	0
1	906	139.5	259.0	0	906	32
1	907	386.0	259.0	0	907	30
1	908	135.5	260.0	0	908	32
1	909	396.5	260.0	0	909	30
1	910	53.5	261.0	0	910	0
1	911	133.0	261.0	0	911	32
1	912	387.0	261.0	0	912	30
1	913	379.0	262.0	0	913	30
1	914	131.5	263.0	0	914	32
1	915	133.0	263.0	0	915	32
1	916	139.0	263.0	0	916	32
1	917	415.0	262.5	0	917	31
1	918	396.0	264.0	0	918	30
1	919	425.5	264.0	0	919	31
1	920	133.0	265.6	0	920	32
1	921	409.0	265.0	0	921	31
1	922	419.5	265.0	0	922	31
1	923	422.0	265.0	0	923	31
1	924	129.0	266.0	0	924	32
1	925	135.66666666666666	265.6666666666667	0	925	32
1	926	402.5	266.0	0	926	30
1	927	415.5	266.0	0	927	31
1	928	138.5	267.5	0	928	32
1	929	408.0	267.0	0	929	31
1	930	421.5	267.0	0	930	31
1	931	423.5	267.0	0	931	31
1	932	129.5	268.0	0	932	32
1	933	416.0	268.0	0	933	31
1	934	331.0	269.0	0	934	33
1	935	428.5	269.0	0	935	31
1	936	125.5	270.0	0	936	32
1	937	131.5	270.0	0	937	32
1	938	333.57142857142856	270.42857142857144	0	938	33
1	939	431.0	270.0	0	939	31
1	940	433.0	270.0	0	940	31
1	941	428.0	271.0	0	941	31
1	942	449.5	271.0	0	942	34
1	943	452.5	271.0	0	943	34
1	944	113.66666666666667	271.6666666666667	0	944	32
1	945	454.5	272.0	0	945	34
1	946	133.5	273.0	0	946	32
1	947	139.4	273.2	0	947	32
1	948	325.0	273.0	0	948	33
1	949	330.0	273.0	0	949	33
1	950	331.5	273.0	0	950	33
1	951	414.5	273.0	0	951	31
1	952	451.5	273.0	0	952	34
1	953	120.0	274.0	0	953	32
1	954	433.5	274.0	0	954	31
1	955	136.0	274.5	0	955	32
1	956	426.0	275.0	0	956	31
1	957	441.0	274.5	0	957	34
1	958	118.66666666666667	275.6666666666667	0	958	32
1	959	133.0	276.0	0	959	32
1	960	327.3333333333333	275.3333333333333	0	960	33
1	961	332.0	276.0	0	961	33
1	962	434.0	276.0	0	962	34
1	963	445.5	276.0	0	963	34
1	964	126.0	277.0	0	964	32
1	965	330.0	276.5	0	965	33
1	966	334.5	277.0	0	966	33
1	967	422.0	277.0	0	967	31
1	968	427.0	277.0	0	968	31
1	969	430.0	277.0	0	969	31
1	970	452.0	277.0	0	970	34
1	971	123.5	278.0	0	971	32
1	972	129.0	278.0	0	972	32
1	973	132.33333333333334	278.3333333333333	0	973	32
1	974	139.5	276.75	0	974	32
1	975	326.8	278.2	0	975	33
1	976	120.0	279.3333333333333	0	976	32
1	977	126.0	279.0	0	977	32
1	978	140.33333333333334	280.3333333333333	0	978	32
1	979	324.0	280.0	0	979	33
1	980	435.5	280.0	0	980	34
1	981	119.0	281.0	0	981	32
1	982	335.0	281.5	0	982	33
1	983	337.3333333333333	280.6666666666667	0	983	33
1	984	340.0	281.0	0	984	33
1	985	438.5	281.0	0	985	34
1	986	452.5	281.0	0	986	34
1	987	140.0	282.0	0	987	32
1	988	332.5	282.0	0	988	33
1	989	129.33333333333334	282.6666666666667	0	989	32
1	990	132.66666666666666	282.6666666666667	0	990	32
1	991	137.66666666666666	283.3333333333333	0	991	32
1	992	125.5	284.0	0	992	32
1	993	434.0	284.0	0	993	34
1	994	445.0	284.0	0	994	34
1	995	118.5	285.5	0	995	32
1	996	121.5	285.0	0	996	32
1	997	328.0	285.0	0	997	33
1	998	442.0	285.0	0	998	34
1	999	136.0	286.0	0	999	32
1	1000	440.0	286.0	0	1000	34
1	1001	129.0	287.0	0	1001	32
1	1002	447.0	287.0	0	1002	34
1	1003	120.0	288.0	0	1003	32
1	1004	123.0	288.0	0	1004	32
1	1005	126.0	288.25	0	1005	32
1	1006	131.33333333333334	288.3333333333333	0	1006	32
1	1007	133.0	288.0	0	1007	32
1	1008	333.0	288.0	0	1008	33
1	1009	440.5	288.0	0	1009	34
1	1010	452.5	288.0	0	1010	34
1	1011	142.5	289.0	0	1011	32
1	1012	340.0	289.8	0	1012	33
1	1013	432.0	289.0	0	1013	34
1	1014	444.0	289.0	0	1014	34
1	1015	137.5	290.0	0	1015	32
1	1016	334.0	290.6666666666667	0	1016	33
1	1017	336.0	290.0	0	1017	33
1	1018	119.33333333333333	290.6666666666667	0	1018	32
1	1019	134.4	292.2	0	1019	32
1	1020	141.5	291.0	0	1020	32
1	1021	331.0	291.0	0	1021	33
1	1022	430.0	291.0	0	1022	34
1	1023	124.5	292.0	0	1023	32
1	1024	339.5	292.0	0	1024	33
1	1025	443.0	292.0	0	1025	34
1	1026	336.5	293.5	0	1026	33
1	1027	345.0	293.0	0	1027	33
1	1028	120.0	294.14285714285717	0	1028	32
1	1029	339.0	294.0	0	1029	33
1	1030	429.0	293.5	0	1030	34
1	1031	331.6	294.2	0	1031	33
1	1032	46.5	296.0	0	1032	0
1	1033	335.0	296.3333333333333	0	1033	33
1	1034	431.6666666666667	295.6666666666667	0	1034	34
1	1035	428.6666666666667	296.6666666666667	0	1035	34
1	1036	3.0	298.0	0	1036	0
1	1037	333.5	298.0	0	1037	33
1	1038	342.0	302.0	0	1038	33
1	1039	425.0	302.0	0	1039	35
1	1040	435.5	302.5	0	1040	34
1	1041	396.5	303.0	0	1041	0
1	1042	433.0	304.0	0	1042	35
1	1043	501.0	304.0	0	1043	0
1	1044	430.0	307.0	0	1044	35
1	1045	305.0	308.0	0	1045	0
1	1046	427.5	310.0	0	1046	35
1	1047	422.5	312.0	0	1047	35
1	1048	431.5	312.0	0	1048	35
1	1049	419.3333333333333	313.3333333333333	0	1049	35
1	1050	417.0	314.0	0	1050	35
1	1051	419.0	316.6666666666667	0	1051	35
1	1052	64.0	317.0	0	1052	0
1	1053	433.0	318.0	0	1053	35
1	1054	433.5	322.0	0	1054	35
1	1055	430.5	323.0	0	1055	35
1	1056	416.3333333333333	323.6666666666667	0	1056	35
1	1057	434.3333333333333	324.3333333333333	0	1057	35
1	1058	427.0	326.0	0	1058	35
1	1059	418.5	327.0	0	1059	35
1	1060	430.5	328.0	0	1060	35
1	1061	417.0	329.0	0	1061	35
1	1062	420.0	331.0	0	1062	35
1	1063	426.5	331.0	0	1063	35
1	1064	495.5	338.0	0	1064	36
1	1065	500.0	338.0	0	1065	36
1	1066	504.5	339.0	0	1066	36
1	1067	486.5	341.0	0	1067	36
1	1068	496.0	342.0	0	1068	36
1	1069	488.0	343.0	0	1069	36
1	1070	483.4	343.8	0	1070	36
1	1071	486.0	346.0	0	1071	36
1	1072	488.0	347.0	0	1072	36
1	1073	495.0	350.0	0	1073	36
1	1074	487.0	352.0	0	1074	36
1	1075	478.5	353.0	0	1075	36
1	1076	450.0	354.0	0	1076	0
1	1077	474.0	360.0	0	1077	37
1	1078	478.0	361.0	0	1078	37
1	1079	480.0	362.0	0	1079	37
1	1080	481.0	364.0	0	1080	37
1	1081	226.75	365.625	0	1081	0
1	1082	482.6666666666667	365.6666666666667	0	1082	37
1	1083	490.0	366.0	0	1083	37
1	1084	490.5	368.0	0	1084	37
1	1085	492.0	368.0	0	1085	37
1	1086	477.0	369.0	0	1086	37
1	1087	462.5	370.0	0	1087	37
1	1088	471.0	370.0	0	1088	37
1	1089	474.0	370.0	0	1089	37
1	1090	476.0	371.5	0	1090	37
1	1091	485.5	372.0	0	1091	37
1	1092	469.0	373.0	0	1092	37
1	1093	459.0	373.5	0	1093	37
1	1094	471.5	376.0	0	1094	37
1	1095	478.0	375.5	0	1095	37
1	1096	458.0	377.0	0	1096	37
1	1097	490.0	378.0	0	1097	38
1	1098	461.5	379.0	0	1098	37
1	1099	491.5	378.5	0	1099	38
1	1100	490.0	380.0	0	1100	38
1	1101	419.6666666666667	383.1111111111111	0	1101	0
1	1102	496.6	383.2	0	1102	38
1	1103	480.0	384.0	0	1103	38
1	1104	417.0	385.0	0	1104	0
1	1105	463.0	385.0	0	1105	37
1	1106	506.0	385.0	0	1106	38
1	1107	492.0	386.0	0	1107	38
1	1108	497.0	386.0	0	1108	38
1	1109	499.75	386.25	0	1109	38
1	1110	485.3333333333333	387.3333333333333	0	1110	38
1	1111	499.5	388.0	0	1111	38
1	1112	41.333333333333336	388.6666666666667	0	1112	0
1	1113	483.0	390.0	0	1113	38
1	1114	507.0	390.0	0	1114	38
1	1115	479.5	391.0	0	1115	38
1	1116	484.5	390.5	0	1116	38
1	1117	498.5	391.5	0	1117	38
1	1118	174.75	392.25	0	1118	0
1	1119	489.0	392.0	0	1119	38
1	1120	493.0	392.0	0	1120	38
1	1121	3.0	393.0	0	1121	0
1	1122	0.0	394.0	0	1122	0
1	1123	499.0	394.0	0	1123	38
1	1124	494.0	395.0	0	1124	38
1	1125	486.5	396.0	0	1125	38
1	1126	16.0	397.5	0	1126	0
1	1127	496.5	401.0	0	1127	38
1	1128	486.0	402.0	0	1128	38
1	1129	501.3333333333333	401.3333333333333	0	1129	40
1	1130	506.0	402.0	0	1130	40
1	1131	433.0	403.0	0	1131	41
1	1132	468.0	404.0	0	1132	39
1	1133	437.0	407.0	0	1133	41
1	1134	469.5	407.0	0	1134	39
1	1135	477.5	407.0	0	1135	39
1	1136	481.0	407.0	0	1136	39
1	1137	497.0	407.0	0	1137	40
1	1138	465.5	408.0	0	1138	39
1	1139	471.0	410.0	0	1139	39
1	1140	434.0	412.0	0	1140	41
1	1141	469.0	412.0	0	1141	39
1	1142	473.0	413.6666666666667	0	1142	39
1	1143	476.0	413.0	0	1143	39
1	1144	503.0	413.5	0	1144	40
1	1145	441.0	415.0	0	1145	41
1	1146	462.0	415.0	0	1146	39
1	1147	467.0	415.0	0	1147	39
1	1148	481.0	415.3333333333333	0	1148	39
1	1149	477.0	416.0	0	1149	39
1	1150	508.0	416.0	0	1150	40
1	1151	417.0	417.0	0	1151	41
1	1152	442.0	417.0	0	1152	41
1	1153	466.5	417.0	0	1153	39
1	1154	469.0	417.0	0	1154	39
1	1155	476.0	417.0	0	1155	39
1	1156	505.0	417.0	0	1156	40
1	1157	436.0	418.0	0	1157	41
1	1158	479.5	418.0	0	1158	39
1	1159	418.0	419.0	0	1159	41
1	1160	464.0	419.0	0	1160	39
1	1161	468.0	419.0	0	1161	39
1	1162	481.0	419.0	0	1162	39
1	1163	6.5	420.0	0	1163	0
1	1164	432.0	420.0	0	1164	41
1	1165	462.5	420.5	0	1165	39
1	1166	470.0	421.0	0	1166	39
1	1167	477.0	421.0	0	1167	39
1	1168	430.0	422.0	0	1168	41
1	1169	457.0	422.0	0	1169	39
1	1170	260.0	423.5	0	1170	0
1	1171	422.0	423.0	0	1171	41
1	1172	466.0	423.0	0	1172	39
1	1173	419.0	423.5	0	1173	41
1	1174	431.0	424.0	0	1174	41
1	1175	457.0	424.0	0	1175	39
1	1176	259.0	425.0	0	1176	0
1	1177	433.5	425.0	0	1177	41
1	1178	438.5	426.0	0	1178	41
1	1179	428.5	427.0	0	1179	41
1	1180	459.5	428.0	0	1180	42
1	1181	436.0	429.0	0	1181	41
1	1182	463.0	429.0	0	1182	42
1	1183	484.0	432.0	0	1183	42
1	1184	461.5	433.0	0	1184	42
1	1185	472.0	433.5	0	1185	42
1	1186	480.0	434.0	0	1186	42
1	1187	468.0	435.0	0	1187	42
1	1188	473.0	436.0	0	1188	42
1	1189	15.0	437.0	0	1189	0
1	1190	453.0	437.0	0	1190	43
1	1191	471.0	438.0	0	1191	42
1	1192	478.0	439.6666666666667	0	1192	42
1	1193	451.5	440.0	0	1193	43
1	1194	465.5	440.5	0	1194	42
1	1195	471.0	440.0	0	1195	42
1	1196	443.5	441.0	0	1196	43
1	1197	476.0	441.0	0	1197	42
1	1198	490.0	441.0	0	1198	42
1	1199	445.0	442.5	0	1199	43
1	1200	478.0	442.0	0	1200	42
1	1201	457.0	443.0	0	1201	43
1	1202	472.0	443.0	0	1202	42
1	1203	443.0	444.0	0	1203	43
1	1204	454.0	444.0	0	1204	43
1	1205	470.0	444.0	0	1205	42
1	1206	446.0	446.0	0	1206	43
1	1207	456.0	446.5	0	1207	43
1	1208	434.0	447.0	0	1208	43
1	1209	438.0	447.0	0	1209	43
1	1210	440.5	447.0	0	1210	43
1	1211	436.1666666666667	448.8333333333333	0	1211	43
1	1212	444.0	448.0	0	1212	43
1	1213	457.5	448.0	0	1213	43
1	1214	103.66666666666667	450.6666666666667	0	1214	0
1	1215	438.5	449.5	0	1215	43
1	1216	450.5	450.0	0	1216	43
1	1217	444.0	451.0	0	1217	43
1	1218	455.0	451.0	0	1218	43
1	1219	487.0	451.0	0	1219	44
1	1220	453.0	452.0	0	1220	43
1	1221	480.0	453.0	0	1221	44
1	1222	445.0	454.0	0	1222	43
1	1223	124.0	456.0	0	1223	0
1	1224	447.0	456.0	0	1224	43
1	1225	470.0	456.0	0	1225	44
1	1226	440.0	457.0	0	1226	43
1	1227	456.0	457.0	0	1227	43
1	1228	497.0	457.0	0	1228	44
1	1229	444.5	458.0	0	1229	43
1	1230	489.0	458.0	0	1230	44
1	1231	495.0	458.0	0	1231	44
1	1232	492.0	460.0	0	1232	44
1	1233	483.0	461.0	0	1233	44
1	1234	499.0	462.0	0	1234	45
1	1235	471.0	463.0	0	1235	44
1	1236	508.0	463.0	0	1236	45
1	1237	506.0	463.5	0	1237	45
1	1238	490.0	466.0	0	1238	44
1	1239	468.0	467.0	0	1239	44
1	1240	478.0	468.0	0	1240	44
1	1241	485.0	468.0	0	1241	44
1	1242	487.0	468.0	0	1242	44
1	1243	503.0	471.0	0	1243	45
1	1244	502.0	473.0	0	1244	45
1	1245	163.0	474.0	0	1245	0
1	1246	509.5	474.0	0	1246	45
1	1247	508.0	474.5	0	1247	45
1	1248	489.5	476.0	0	1248	45
1	1249	497.0	476.0	0	1249	45
1	1250	501.5	476.0	0	1250	45
1	1251	163.0	478.0	0	1251	0
1	1252	508.5	479.0	0	1252	45
1	1253	508.0	481.5	0	1253	45
1	1254	502.5	488.0	0	1254	45
1	1255	508.0	488.0	0	1255	45
1	1256	10.0	493.0	0	1256	0
1	1257	15.0	498.0	0	1257	0
1	1258	2.0	500.0	0	1258	0
1	1259	194.66666666666666	499.6666666666667	0	1259	0
1	1260	159.0	501.0	0	1260	0
1	1261	253.0	503.0	0	1261	0
1	1262	318.0	507.0	0	1262	0
