ImageNumber	ObjectNumber	Children_PLA_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_Nuclei
1	1	0	44.169398907103826	5.927140255009108	0	1	1
1	2	2	210.12146892655366	10.029661016949152	0	2	2
1	3	0	321.21155094094746	11.049318624269954	0	3	3
1	4	1	380.06690561529274	10.389486260454003	0	4	4
1	5	1	486.75311355311356	13.017582417582418	0	5	5
1	6	0	3.4571428571428573	5.771428571428571	0	6	6
1	7	3	130.30044510385756	12.939169139465875	0	7	7
1	8	0	246.59417475728156	16.72491909385113	0	8	8
1	9	0	23.8078250863061	19.41542002301496	0	9	9
1	10	1	413.39338950097215	21.464679196370707	0	10	10
1	11	0	180.2225680933852	22.417898832684823	0	11	11
1	12	2	74.99832308552264	25.4169927333706	0	12	12
1	13	1	8.941772151898734	33.78481012658228	0	13	13
1	14	0	497.12312312312315	33.92192192192192	0	14	14
1	15	0	442.39618320610685	36.81145038167939	0	15	15
1	16	0	464.30731707317074	41.00487804878049	0	16	16
1	17	2	299.3337041156841	40.442714126807566	0	17	17
1	18	0	202.5909090909091	41.40438871473354	0	18	18
1	19	4	361.8787878787879	36.706131078224104	0	19	19
1	20	0	505.5	44.125	0	20	20
1	21	2	122.67321613236815	38.794208893485006	0	21	21
1	22	0	245.3691026827012	48.369102682701204	0	22	22
1	23	2	188.11484593837534	54.22549019607843	0	23	23
1	24	0	269.3313253012048	48.075301204819276	0	24	24
1	25	6	48.939730372720064	51.84139571768438	0	25	25
1	26	1	6.049242424242424	53.20454545454545	0	26	26
1	27	0	109.88157894736842	57.386842105263156	0	27	27
1	28	14	23.044600938967136	57.65727699530517	0	28	28
1	29	0	485.9468503937008	60.7253937007874	0	29	29
1	30	0	402.4436407474382	56.65581675708258	0	30	30
1	31	1	142.63883495145632	57.699029126213595	0	31	31
1	32	2	344.8897386870618	61.454429572976416	0	32	32
1	33	0	505.9801136363636	67.35227272727273	0	33	33
1	34	0	128.2128514056225	70.25903614457832	0	34	34
1	35	2	277.7391952309985	66.5037257824143	0	35	35
1	36	0	167.93950177935943	68.43772241992883	0	36	36
1	37	12	90.2452543659833	68.35231586940016	0	37	37
1	38	1	263.08385093167703	77.9580745341615	0	38	38
1	39	3	9.401709401709402	77.31339031339031	0	39	39
1	40	4	222.8434093161546	74.75123885034688	0	40	40
1	41	1	169.4218106995885	88.51234567901234	0	41	41
1	42	2	355.22294372294374	88.69805194805195	0	42	42
1	43	0	195.47156862745098	92.41372549019607	0	43	43
1	44	1	311.6973350253807	89.22335025380711	0	44	44
1	45	0	41.200165425971875	91.35235732009926	0	45	45
1	46	1	122.44265734265734	95.02447552447552	0	46	46
1	47	1	478.74427198817443	91.23207686622321	0	47	47
1	48	5	257.8775773195876	93.31958762886597	0	48	48
1	49	3	440.26554856743536	85.40810621942697	0	49	49
1	50	2	69.13219178082191	96.98561643835616	0	50	50
1	51	1	410.8433734939759	92.81927710843374	0	51	51
1	52	28	227.8178368121442	100.76470588235294	0	52	52
1	53	3	11.383928571428571	103.41964285714286	0	53	53
1	54	1	367.38367346938776	101.77142857142857	0	54	54
1	55	0	389.74890350877195	94.85745614035088	0	55	55
1	56	0	497.3922114047288	109.27816411682893	0	56	56
1	57	0	152.2054794520548	114.27495107632095	0	57	57
1	58	3	266.60144181256436	115.66941297631308	0	58	58
1	59	1	373.01476014760146	119.70971709717097	0	59	59
1	60	2	183.4579831932773	117.34873949579831	0	60	60
1	61	4	426.6822633297062	122.38520130576714	0	61	61
1	62	4	233.37354085603113	118.35992217898833	0	62	62
1	63	5	343.16599597585514	121.45674044265594	0	63	63
1	64	4	310.44814534443606	122.88266464799395	0	64	64
1	65	4	101.6811224489796	120.01445578231292	0	65	65
1	66	0	211.23620689655172	121.59655172413792	0	66	66
1	67	2	457.93307593307594	118.80823680823681	0	67	67
1	68	4	26.782190132370637	132.1684717208183	0	68	68
1	69	0	243.5701598579041	135.68383658969805	0	69	69
1	70	4	399.16588124410936	135.92836946277097	0	70	70
1	71	1	494.6456628477905	137.5024549918167	0	71	71
1	72	0	174.0056179775281	140.26685393258427	0	72	72
1	73	2	279.0975935828877	135.91844919786095	0	73	73
1	74	6	450.15803452855243	141.33067729083666	0	74	74
1	75	1	118.69137931034483	139.31379310344826	0	75	75
1	76	1	208.5969387755102	141.4608843537415	0	76	76
1	77	2	152.25621621621622	149.70054054054054	0	77	77
1	78	1	88.929718875502	148.0050200803213	0	78	78
1	79	7	333.10474631751225	150.58265139116202	0	79	79
1	80	2	254.60407569141194	156.50363901018923	0	80	80
1	81	3	287.95403726708076	156.927950310559	0	81	81
1	82	1	196.96856581532415	160.74066797642436	0	82	82
1	83	26	365.48818088386435	150.7153134635149	0	83	83
1	84	3	437.6191369606004	162.4202626641651	0	84	84
1	85	2	229.56106870229007	163.235368956743	0	85	85
1	86	1	461.16062801932367	163.02053140096618	0	86	86
1	87	1	50.61128526645768	156.3424764890282	0	87	87
1	88	3	133.45358090185675	161.395225464191	0	88	88
1	89	1	311.3953229398664	164.8184855233853	0	89	89
1	90	5	382.1228287841191	170.3982630272953	0	90	90
1	91	67	417.65628042843235	165.9902629016553	0	91	91
1	92	2	488.43892165122156	168.60320134793596	0	92	92
1	93	4	97.88320610687023	176.95190839694658	0	93	93
1	94	4	17.789610389610388	173.98095238095237	0	94	94
1	95	55	348.05291576673864	174.22894168466522	0	95	95
1	96	4	255.98813760379596	183.69039145907473	0	96	96
1	97	2	56.07616221562809	183.23639960435213	0	97	97
