ImageNumber	ObjectNumber	Children_Cells_Count	Children_PLA_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
2	97	1	1	140.16355140186917	340.3644859813084	0	97
2	98	1	2	196.67562380038387	343.6717850287908	0	98
2	99	1	2	290.80645161290323	346.01433691756273	0	99
2	100	1	2	80.5578947368421	347.6140350877193	0	100
2	101	1	0	272.63709677419354	348.78225806451616	0	101
2	102	1	2	327.1014492753623	348.68599033816423	0	102
2	103	1	3	356.1306306306306	355.02702702702703	0	103
2	104	1	2	49.476351351351354	358.84797297297297	0	104
2	105	1	0	129.5	358.2043010752688	0	105
2	106	1	1	167.27777777777777	360.8119658119658	0	106
2	107	1	2	217.0650406504065	361.8455284552846	0	107
2	108	1	1	3.5891472868217056	362.7906976744186	0	108
2	109	1	3	494.8321167883212	365.4160583941606	0	109
2	110	1	0	179.88888888888889	374.31800766283527	0	110
2	111	1	2	325.7668918918919	375.27027027027026	0	111
2	112	1	1	445.2695652173913	376.61739130434785	0	112
2	113	1	1	424.8816199376947	378.1557632398754	0	113
2	114	1	0	18.473441108545035	376.0461893764434	0	114
2	115	1	1	233.36514522821577	381.701244813278	0	115
2	116	1	2	370.5118343195266	385.1952662721894	0	116
2	117	1	2	298.41013824884794	386.2488479262673	0	117
2	118	1	1	81.66804979253112	390.402489626556	0	118
2	119	1	1	452.3212851405622	390.9598393574297	0	119
2	120	1	0	431.8828125	394.16796875	0	120
2	121	1	3	171.01612903225808	400.36290322580646	0	121
2	122	1	2	393.12363636363636	402.4290909090909	0	122
2	123	1	1	261.0574948665298	403.0246406570842	0	123
2	124	1	1	19.757475083056477	400.4950166112957	0	124
2	125	1	0	488.78042959427205	403.35322195704055	0	125
2	126	1	0	354.3323863636364	401.72159090909093	0	126
2	127	1	2	409.70347003154575	407.00946372239747	0	127
2	128	1	0	82.16465863453816	410.5421686746988	0	128
2	129	1	2	344.39130434782606	411.5177865612648	0	129
2	130	1	1	5.803030303030303	411.64646464646466	0	130
2	131	1	1	130.7946127946128	411.3636363636364	0	131
2	132	1	0	279.0	414.23333333333335	0	132
2	133	1	0	183.72815533980582	413.5145631067961	0	133
2	134	1	1	214.37908496732027	417.2570806100218	0	134
2	135	1	1	449.79695431472084	415.8984771573604	0	135
2	136	1	2	159.2962962962963	430.57549857549856	0	136
2	137	1	1	91.38214285714285	427.8178571428571	0	137
2	138	1	2	175.18930041152262	427.63786008230454	0	138
2	139	1	0	233.33067729083666	430.2589641434263	0	139
2	140	1	2	54.702127659574465	434.1010638297872	0	140
2	141	1	1	401.7245283018868	435.50943396226415	0	141
2	142	1	3	35.471774193548384	437.0524193548387	0	142
2	143	1	0	440.853125	441.875	0	143
2	144	1	1	199.0660792951542	441.40088105726875	0	144
2	145	1	7	303.1816037735849	439.3160377358491	0	145
2	146	1	3	481.43007915567284	445.0052770448549	0	146
2	147	1	0	331.06774193548387	445.7741935483871	0	147
2	148	1	2	266.6525	445.575	0	148
2	149	1	0	72.59336099585062	448.92116182572613	0	149
2	150	1	0	291.4984520123839	452.8204334365325	0	150
2	151	1	0	315.86486486486484	452.6216216216216	0	151
2	152	1	0	413.2760736196319	453.21165644171776	0	152
2	153	1	2	353.6115702479339	455.42148760330576	0	153
2	154	1	0	160.02952029520296	456.35055350553506	0	154
2	155	1	0	14.769647696476964	457.4661246612466	0	155
2	156	1	0	463.6542056074766	455.5327102803738	0	156
2	157	1	1	208.3795918367347	460.77142857142854	0	157
2	158	1	0	99.84876543209876	462.141975308642	0	158
2	159	1	1	274.20494699646645	467.25441696113074	0	159
2	160	1	0	81.58467741935483	471.24798387096774	0	160
2	161	1	2	127.6993006993007	472.77972027972027	0	161
2	162	1	0	442.7446153846154	473.1446153846154	0	162
2	163	1	1	322.03867403314916	478.6160220994475	0	163
2	164	1	1	490.29855072463766	485.1449275362319	0	164
2	165	1	2	243.236301369863	486.16438356164383	0	165
2	166	1	0	406.70454545454544	485.25	0	166
2	167	1	1	157.9607843137255	486.4313725490196	0	167
2	168	1	0	180.97165991902833	490.2550607287449	0	168
2	169	1	1	381.63793103448273	489.0551724137931	0	169
2	170	1	0	44.213213213213216	492.27927927927925	0	170
2	171	1	1	85.20091324200914	493.86301369863014	0	171
2	172	1	0	144.35907335907336	495.2895752895753	0	172
2	173	1	0	277.8789237668162	495.6726457399103	0	173
2	174	1	0	477.72444444444443	498.28444444444443	0	174
2	175	1	0	221.42543859649123	500.04824561403507	0	175
2	176	1	0	455.96485623003196	501.40575079872207	0	176
2	177	1	0	239.534375	504.384375	0	177
2	178	1	0	147.6013986013986	506.958041958042	0	178
2	179	1	1	328.6479591836735	504.875	0	179
2	180	1	0	101.01993355481727	505.67109634551497	0	180
2	181	1	0	124.62886597938144	505.7886597938144	0	181
2	182	1	0	178.62424242424242	506.56969696969696	0	182
2	183	1	0	501.2763157894737	506.67763157894734	0	183
3	1	1	1	164.3675	8.9225	0	1
3	2	1	0	193.32258064516128	3.032258064516129	0	2
3	3	1	0	239.95808383233532	5.6467065868263475	0	3
3	4	1	0	437.76190476190476	2.7023809523809526	0	4
3	5	1	0	478.9433962264151	3.330188679245283	0	5
3	6	1	0	331.9414893617021	11.854609929078014	0	6
3	7	1	1	272.2193308550186	6.862453531598513	0	7
3	8	1	0	350.57142857142856	4.634920634920635	0	8
3	9	1	0	201.56048387096774	10.69758064516129	0	9
3	10	1	1	77.09456264775413	12.976359338061465	0	10
3	11	1	0	37.20738636363637	15.553977272727273	0	11
3	12	1	0	504.88380281690144	19.947183098591548	0	12
3	13	1	0	368.68913857677904	21.258426966292134	0	13
3	14	1	0	385.6921296296296	23.13425925925926	0	14
3	15	1	1	138.26402640264027	25.06930693069307	0	15
3	16	1	0	11.402912621359222	26.703883495145632	0	16
3	17	1	0	287.2659409020218	28.216174183514774	0	17
3	18	1	0	458.2492581602374	32.37388724035608	0	18
3	19	1	14	414.53314917127074	32.29281767955801	0	19
3	20	1	0	132.81560283687944	39.36879432624114	0	20
3	21	1	18	435.56877323420076	39.089219330855016	0	21
3	22	1	0	474.52698412698413	41.403174603174605	0	22
3	23	1	0	103.54310344827586	42.19252873563219	0	23
3	24	1	0	3.081081081081081	46.21621621621622	0	24
3	25	1	0	302.19023136246784	45.77892030848329	0	25
3	26	1	0	230.83905013192611	49.53562005277045	0	26
3	27	1	8	431.81944444444446	52.451388888888886	0	27
3	28	1	1	496.0255102040816	50.454081632653065	0	28
3	29	1	1	124.24307692307693	67.50769230769231	0	29
3	30	1	0	347.81724137931036	66.77241379310345	0	30
3	31	1	0	190.2373540856031	66.73540856031128	0	31
3	32	1	0	250.64745011086475	67.06873614190687	0	32
3	33	1	0	77.11374407582939	69.36492890995261	0	33
3	34	1	2	294.53801169590645	69.17836257309942	0	34
3	35	1	0	4.0583941605839415	70.53284671532846	0	35
3	36	1	0	508.4895833333333	73.125	0	36
3	37	1	46	44.60548523206751	72.09493670886076	0	37
3	38	1	0	91.14925373134328	73.33830845771145	0	38
3	39	1	0	160.55678670360112	78.52908587257618	0	39
3	40	1	1	313.52988047808765	78.17529880478088	0	40
3	41	1	1	110.30097087378641	82.57766990291262	0	41
3	42	1	0	415.5253863134658	86.86975717439293	0	42
3	43	1	0	463.91641791044776	89.74328358208955	0	43
3	44	1	1	324.7760617760618	90.84169884169884	0	44
3	45	1	0	482.0990990990991	90.77777777777777	0	45
3	46	1	0	250.4516129032258	92.88856304985337	0	46
3	47	1	1	383.50759878419456	95.22796352583586	0	47
3	48	1	0	184.88389513108615	97.72284644194757	0	48
3	49	1	3	235.45847176079735	100.5016611295681	0	49
3	50	1	0	500.14760147601476	100.2730627306273	0	50
3	51	1	0	352.4607508532423	104.35836177474403	0	51
3	52	1	1	295.0642857142857	104.26071428571429	0	52
3	53	1	2	263.4981684981685	109.32600732600733	0	53
3	54	1	0	10.691449814126393	108.7639405204461	0	54
3	55	1	1	92.46444444444444	109.13555555555556	0	55
3	56	1	2	119.84511784511784	111.22558922558923	0	56
3	57	1	14	151.18279569892474	112.69354838709677	0	57
3	58	1	0	369.42543859649123	112.73684210526316	0	58
3	59	1	0	381.7242647058824	118.51838235294117	0	59
3	60	1	0	505.6890756302521	118.09663865546219	0	60
