ImageNumber	ObjectNumber	Children_Cells_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
1	102	1	203.0230179028133	295.1943734015345	0	102
1	103	1	436.31868131868134	295.9230769230769	0	103
1	104	1	35.379710144927536	300.84927536231885	0	104
1	105	1	114.85907859078591	297.2818428184282	0	105
1	106	1	246.26268656716417	297.82089552238807	0	106
1	107	1	480.80397727272725	307.47159090909093	0	107
1	108	1	221.63711911357342	312.8836565096953	0	108
1	109	1	447.9738219895288	308.6544502617801	0	109
1	110	1	144.91784702549575	312.4362606232295	0	110
1	111	1	308.7095588235294	313.88235294117646	0	111
1	112	1	342.4130434782609	314.0	0	112
1	113	1	377.60227272727275	333.79924242424244	0	113
1	114	1	112.67637540453075	334.5210355987055	0	114
1	115	1	10.468656716417911	335.089552238806	0	115
1	116	1	175.46644295302013	337.2046979865772	0	116
1	117	1	63.48989898989899	339.969696969697	0	117
1	118	1	204.98979591836735	340.78231292517006	0	118
1	119	1	244.8160535117057	344.82608695652175	0	119
1	120	1	324.5473372781065	348.4112426035503	0	120
1	121	1	48.441489361702125	350.50531914893617	0	121
1	122	1	479.9887892376682	350.9887892376682	0	122
1	123	1	267.1532033426184	352.7966573816156	0	123
1	124	1	120.60260586319218	355.08794788273616	0	124
1	125	1	186.54545454545453	357.1090909090909	0	125
1	126	1	465.5949119373777	373.83757338551857	0	126
1	127	1	94.45703125	377.82421875	0	127
1	128	1	268.4646464646465	378.76262626262627	0	128
1	129	1	319.6307692307692	383.5	0	129
1	130	1	232.8519855595668	383.71119133574007	0	130
1	131	1	132.94354838709677	390.9005376344086	0	131
1	132	1	196.1891891891892	391.1867321867322	0	132
1	133	1	19.98952879581152	394.62041884816756	0	133
1	134	1	157.29779411764707	395.13235294117646	0	134
1	135	1	339.0232558139535	397.3542039355993	0	135
1	136	1	60.08031088082902	402.3911917098446	0	136
1	137	1	284.8095238095238	404.25396825396825	0	137
1	138	1	355.258064516129	406.133064516129	0	138
1	139	1	219.7379518072289	406.5421686746988	0	139
1	140	1	391.18387096774194	408.258064516129	0	140
1	141	1	135.52238805970148	413.39925373134326	0	141
1	142	1	267.2159468438538	414.89700996677743	0	142
1	143	1	331.6378205128205	421.56089743589746	0	143
1	144	1	222.0084388185654	426.0337552742616	0	144
1	145	1	90.75890410958904	427.27671232876713	0	145
1	146	1	191.44277108433735	433.5240963855422	0	146
1	147	1	69.43915343915344	437.70899470899474	0	147
1	148	1	156.3215859030837	438.07929515418505	0	148
1	149	1	367.7972972972973	442.04954954954957	0	149
1	150	1	127.75471698113208	444.93261455525607	0	150
1	151	1	332.8906882591093	444.97975708502025	0	151
1	152	1	386.07766990291265	450.5485436893204	0	152
1	153	1	112.54418604651163	454.0	0	153
1	154	1	221.4136690647482	453.2230215827338	0	154
1	155	1	503.1304347826087	455.70186335403724	0	155
1	156	1	27.661137440758292	455.478672985782	0	156
1	157	1	77.18099547511312	455.21719457013575	0	157
1	158	1	245.3913043478261	454.94685990338166	0	158
1	159	1	146.09652509652508	459.003861003861	0	159
1	160	1	205.96517412935324	464.51741293532336	0	160
1	161	1	179.64197530864197	463.0308641975309	0	161
1	162	1	162.44905660377358	469.51698113207544	0	162
1	163	1	372.70506912442397	473.6958525345622	0	163
1	164	1	456.6	474.5134020618557	0	164
1	165	1	242.11274509803923	476.30392156862746	0	165
1	166	1	132.85780525502318	484.27357032457496	0	166
1	167	1	187.45744680851064	481.6666666666667	0	167
1	168	1	437.3401162790698	489.0348837209302	0	168
1	169	1	54.25787965616046	494.31232091690543	0	169
1	170	1	359.2723004694836	495.6056338028169	0	170
1	171	1	205.21929824561403	494.98538011695905	0	171
1	172	1	481.63963963963965	495.59234234234236	0	172
2	1	1	118.42008196721312	8.549180327868852	0	1
2	2	1	162.01818181818183	5.245454545454545	0	2
2	3	1	13.522851919561242	31.608775137111518	0	3
2	4	1	147.30578512396696	37.029752066115705	0	4
2	5	1	344.1517771373679	45.10182516810759	0	5
2	6	1	226.34489402697494	44.05780346820809	0	6
2	7	1	16.54424040066778	54.742904841402336	0	7
2	8	1	129.1689587426326	56.524557956778	0	8
2	9	1	87.83170254403132	58.84148727984344	0	9
2	10	1	61.676029962546814	78.78464419475655	0	10
2	11	1	22.788182831661093	82.81605351170569	0	11
2	12	1	161.00425531914894	89.15744680851064	0	12
2	13	1	114.37869822485207	92.52071005917159	0	13
2	14	1	6.834951456310679	106.69902912621359	0	14
2	15	1	325.6309523809524	104.04251700680273	0	15
2	16	1	51.24528301886792	112.03459119496856	0	16
2	17	1	365.0699152542373	119.00635593220339	0	17
2	18	1	320.3485838779956	129.87581699346404	0	18
2	19	1	110.9218009478673	128.84597156398104	0	19
2	20	1	282.2408293460925	137.84051036682615	0	20
2	21	1	68.15034482758621	148.50206896551725	0	21
2	22	1	96.54619124797406	149.6969205834684	0	22
2	23	1	223.77	150.32	0	23
2	24	1	313.46643717728057	153.8382099827883	0	24
2	25	1	14.801801801801801	160.8153153153153	0	25
2	26	1	29.884422110552762	174.4321608040201	0	26
2	27	1	89.42746113989638	174.80569948186528	0	27
2	28	1	347.8374558303887	177.2703180212014	0	28
2	29	1	130.97405189620758	190.58283433133732	0	29
2	30	1	163.98422090729784	194.50887573964496	0	30
2	31	1	301.15492957746477	196.3262910798122	0	31
2	32	1	53.65871121718377	198.25536992840097	0	32
2	33	1	477.59598494353827	202.60476787954832	0	33
2	34	1	108.52270210409745	210.4905869324474	0	34
2	35	1	44.39140271493213	220.4343891402715	0	35
2	36	1	458.1712062256809	227.56290531776912	0	36
2	37	1	185.26969696969698	233.61818181818182	0	37
2	38	1	16.346793349168646	242.50593824228028	0	38
2	39	1	213.42047930283223	240.88888888888889	0	39
2	40	1	67.45057471264367	249.4045977011494	0	40
2	41	1	110.017578125	255.330078125	0	41
2	42	1	157.6602870813397	252.9688995215311	0	42
2	43	1	155.28532608695653	270.57880434782606	0	43
2	44	1	36.86409395973154	272.1526845637584	0	44
2	45	1	335.12549800796813	279.3167330677291	0	45
