ImageNumber	ObjectNumber	Children_Cells_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
2	42	1	382.7377521613833	158.4812680115274	0	42
2	43	1	203.40133037694014	157.53436807095343	0	43
2	44	1	60.27469135802469	164.5648148148148	0	44
2	45	1	412.69310344827585	173.5241379310345	0	45
2	46	1	504.3583535108959	172.77966101694915	0	46
2	47	1	101.95567867036011	175.2742382271468	0	47
2	48	1	65.38888888888889	180.26388888888889	0	48
2	49	1	479.77001703577514	178.5809199318569	0	49
2	50	1	286.1069182389937	178.9014675052411	0	50
2	51	1	227.1070038910506	189.94163424124514	0	51
2	52	1	422.38442211055275	191.52010050251258	0	52
2	53	1	150.39221556886227	195.83532934131736	0	53
2	54	1	315.4009661835749	197.06119162640903	0	54
2	55	1	43.59180790960452	209.50282485875707	0	55
2	56	1	90.57399103139014	206.39910313901345	0	56
2	57	1	449.1189591078067	219.01486988847583	0	57
2	58	1	122.61163522012579	218.6761006289308	0	58
2	59	1	244.48491879350348	221.58468677494199	0	59
2	60	1	421.8301886792453	224.66352201257862	0	60
2	61	1	358.35483870967744	225.8258064516129	0	61
2	62	1	200.0367231638418	227.63841807909606	0	62
2	63	1	491.4736842105263	233.36140350877193	0	63
2	64	1	169.8294314381271	232.90969899665552	0	64
2	65	1	266.8961038961039	239.06926406926408	0	65
2	66	1	32.0	241.43866171003717	0	66
2	67	1	392.12286689419795	246.79180887372013	0	67
2	68	1	71.60736196319019	259.8052147239264	0	68
2	69	1	10.820717131474103	263.14741035856576	0	69
2	70	1	311.6355353075171	259.39407744874717	0	70
2	71	1	167.52092352092353	265.8946608946609	0	71
2	72	1	333.20626631853787	270.6396866840731	0	72
2	73	1	310.53943217665613	277.20820189274446	0	73
2	74	1	206.76752767527674	278.0110701107011	0	74
2	75	1	387.19897959183675	276.6173469387755	0	75
2	76	1	431.9566210045662	275.29680365296804	0	76
2	77	1	8.524	284.692	0	77
2	78	1	503.6340425531915	285.54609929078015	0	78
2	79	1	135.3866090712743	287.92872570194385	0	79
2	80	1	252.0616365568544	294.9989373007439	0	80
2	81	1	327.31335616438355	303.902397260274	0	81
2	82	1	7.147590361445783	312.56325301204816	0	82
2	83	1	133.86831275720164	316.40946502057614	0	83
2	84	1	374.29815745393637	319.9966499162479	0	84
2	85	1	63.721115537848604	328.35059760956176	0	85
2	86	1	169.27031019202363	329.2378138847858	0	86
2	87	1	110.32934131736526	338.70958083832335	0	87
2	88	1	80.91017964071857	347.26646706586826	0	88
2	89	1	196.50383631713555	354.54219948849106	0	89
2	90	1	314.6772277227723	367.08910891089107	0	90
2	91	1	108.61096605744126	379.61879895561356	0	91
2	92	1	18.11705685618729	384.2173913043478	0	92
2	93	1	190.67567567567568	385.0168918918919	0	93
2	94	1	399.4864864864865	401.07207207207205	0	94
2	95	1	140.09631147540983	416.6639344262295	0	95
2	96	1	105.87228915662651	415.75180722891565	0	96
2	97	1	420.8344709897611	410.7662116040956	0	97
2	98	1	66.11538461538461	416.2564102564103	0	98
2	99	1	318.0829655781112	420.7246248896734	0	99
2	100	1	390.6889534883721	422.58720930232556	0	100
2	101	1	505.05333333333334	433.2911111111111	0	101
2	102	1	50.47770700636943	437.1019108280255	0	102
2	103	1	93.47080291970804	439.1240875912409	0	103
2	104	1	480.90625	437.4296875	0	104
2	105	1	9.84366576819407	463.5175202156334	0	105
2	106	1	198.49553571428572	460.54464285714283	0	106
2	107	1	103.55	464.29318181818184	0	107
2	108	1	337.0379746835443	471.15400843881855	0	108
2	109	1	254.54945054945054	480.1824175824176	0	109
2	110	1	419.3095768374165	484.16926503340756	0	110
2	111	1	47.47666666666667	485.1566666666667	0	111
2	112	1	172.0037807183365	488.7296786389414	0	112
2	113	1	450.3416149068323	482.111801242236	0	113
2	114	1	126.60606060606061	492.9057239057239	0	114
2	115	1	481.2391826923077	496.72716346153845	0	115
2	116	1	379.05555555555554	501.0740740740741	0	116
2	117	1	94.60303030303031	502.43030303030304	0	117
2	118	1	197.9078947368421	505.9298245614035	0	118
3	1	1	298.2388663967611	5.716599190283401	0	1
3	2	1	405.5	4.673387096774194	0	2
3	3	1	329.8731343283582	12.097014925373134	0	3
3	4	1	280.5884476534296	27.010830324909747	0	4
3	5	1	440.58293838862556	26.73696682464455	0	5
3	6	1	219.40785907859077	34.417344173441734	0	6
3	7	1	360.1456953642384	32.01324503311258	0	7
3	8	1	315.1607629427793	34.258855585831064	0	8
3	9	1	496.672778561354	37.46403385049366	0	9
3	10	1	261.5432098765432	37.787654320987656	0	10
3	11	1	468.18601583113457	36.38786279683377	0	11
3	12	1	388.3377049180328	49.31475409836066	0	12
3	13	1	292.42996108949416	52.6147859922179	0	13
3	14	1	370.05078125	51.89453125	0	14
3	15	1	323.327743902439	57.832317073170735	0	15
3	16	1	419.9772382397572	60.420333839150224	0	16
3	17	1	493.7839673913044	77.67798913043478	0	17
3	18	1	257.4625	74.10625	0	18
3	19	1	376.20532319391634	73.58174904942966	0	19
3	20	1	468.9795454545455	88.02045454545454	0	20
3	21	1	321.79904306220095	85.81818181818181	0	21
3	22	1	343.8996282527881	87.07806691449814	0	22
3	23	1	373.4935732647815	91.03341902313625	0	23
3	24	1	257.66809421841543	93.77730192719486	0	24
3	25	1	281.5031847133758	94.26326963906581	0	25
3	26	1	39.200716845878134	95.04838709677419	0	26
3	27	1	443.5934530095037	95.87117212249208	0	27
3	28	1	418.8396946564886	111.56997455470739	0	28
3	29	1	103.85736925515056	122.95721077654517	0	29
3	30	1	488.63900414937757	121.20539419087137	0	30
3	31	1	67.16421052631578	127.69894736842106	0	31
3	32	1	311.5853018372703	132.54593175853017	0	32
3	33	1	367.86778398510245	136.48417132216014	0	33
3	34	1	49.031496062992126	136.4015748031496	0	34
3	35	1	64.1015228426396	144.248730964467	0	35
3	36	1	449.2942528735632	159.7816091954023	0	36
3	37	1	35.32274247491639	161.45652173913044	0	37
3	38	1	480.1588785046729	157.4532710280374	0	38
3	39	1	123.51072124756335	167.44834307992204	0	39
3	40	1	299.74131274131275	162.58880308880308	0	40
3	41	1	333.67070217917677	164.5230024213075	0	41
3	42	1	404.24367816091956	173.5632183908046	0	42
3	43	1	175.99588477366254	177.33539094650206	0	43
3	44	1	92.287841191067	180.39205955334987	0	44
3	45	1	369.6927710843373	181.14006024096386	0	45
3	46	1	175.18905472636817	197.44278606965173	0	46
3	47	1	470.036231884058	194.731884057971	0	47
3	48	1	436.1134259259259	200.68055555555554	0	48
3	49	1	364.06976744186045	202.99169435215947	0	49
3	50	1	26.263071895424837	204.2761437908497	0	50
3	51	1	300.0611888111888	204.15034965034965	0	51
3	52	1	424.30940594059405	220.47277227722773	0	52
3	53	1	133.19804400977995	216.799511002445	0	53
3	54	1	505.08181818181816	216.4090909090909	0	54
3	55	1	152.34728682170544	222.63100775193797	0	55
3	56	1	460.85714285714283	224.51212938005392	0	56
3	57	1	311.6119733924612	231.31929046563192	0	57
3	58	1	8.660550458715596	239.50152905198777	0	58
3	59	1	333.8934240362812	238.72108843537416	0	59
3	60	1	505.0522088353414	240.29718875502007	0	60
3	61	1	440.4424460431655	247.34172661870502	0	61
3	62	1	67.06493506493507	260.1243042671614	0	62
3	63	1	384.25592417061614	258.1011058451817	0	63
3	64	1	337.9390243902439	261.5345528455285	0	64
3	65	1	499.13425925925924	259.7175925925926	0	65
3	66	1	287.45238095238096	261.45421245421244	0	66
3	67	1	412.5650793650794	270.64444444444445	0	67
3	68	1	357.53452115812917	279.6770601336303	0	68
3	69	1	305.75135135135133	281.97297297297297	0	69
3	70	1	241.10159651669085	286.30624092888246	0	70
3	71	1	197.37513631406762	287.8942202835333	0	71
3	72	1	327.86581469648564	296.78274760383385	0	72
3	73	1	477.553264604811	298.35738831615123	0	73
3	74	1	44.9894578313253	298.90210843373495	0	74
3	75	1	389.59090909090907	300.2647058823529	0	75
3	76	1	18.873394495412843	301.58715596330273	0	76
3	77	1	432.2086330935252	299.8609112709832	0	77
3	78	1	265.46435845213847	302.46028513238286	0	78
3	79	1	216.22847682119206	317.15314569536423	0	79
3	80	1	311.837528604119	317.7299771167048	0	80
3	81	1	344.9859747545582	318.5189340813464	0	81
3	82	1	506.5133689839572	328.29411764705884	0	82
3	83	1	456.6876227897839	328.54813359528487	0	83
3	84	1	297.4185520361991	336.11538461538464	0	84
3	85	1	394.5149863760218	344.5231607629428	0	85
3	86	1	337.85374771480804	353.6946983546618	0	86
3	87	1	373.50743099787684	352.01486199575373	0	87
3	88	1	417.1478260869565	356.0330434782609	0	88
3	89	1	268.8521560574949	365.4394250513347	0	89
3	90	1	469.99793388429754	365.5557851239669	0	90
3	91	1	362.45714285714286	376.687619047619	0	91
3	92	1	405.21875	384.5625	0	92
3	93	1	327.8863636363636	394.8392857142857	0	93
3	94	1	466.2249388753056	394.15647921760393	0	94
3	95	1	365.488	396.7146666666667	0	95
3	96	1	8.145454545454545	413.26262626262627	0	96
3	97	1	491.5022354694486	418.32935916542476	0	97
3	98	1	434.63513513513516	420.94054054054055	0	98
3	99	1	412.42290748898677	432.784140969163	0	99
3	100	1	379.6007326007326	449.4304029304029	0	100
3	101	1	53.08815426997245	462.41597796143253	0	101
3	102	1	489.92899408284023	462.8343195266272	0	102
3	103	1	344.4781976744186	465.29651162790697	0	103
3	104	1	420.0570652173913	480.9266304347826	0	104
3	105	1	449.91709844559585	489.14507772020727	0	105
3	106	1	8.214442013129103	496.1750547045952	0	106
3	107	1	475.8211382113821	489.96928635953026	0	107
3	108	1	386.1174089068826	505.47773279352225	0	108
