ImageNumber	ObjectNumber	Children_PLA_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_Nuclei
3	96	7	495.3186274509804	484.2962962962963	0	96	96
3	97	4	468.6567534076828	490.0470879801735	0	97	97
3	98	0	351.06408450704225	491.49718309859156	0	98	98
3	99	0	239.4191011235955	502.87865168539327	0	99	99
3	100	0	317.8220742150333	492.23406279733587	0	100	100
3	101	0	387.16222570532915	495.7805642633229	0	101	101
4	1	0	364.4921363040629	14.43315858453473	0	1	1
4	2	0	417.88659793814435	10.175257731958762	0	2	2
4	3	0	265.48694826767917	18.679639297579495	0	3	3
4	4	0	194.61591962905717	17.22488408037094	0	4	4
4	5	0	144.65033407572383	30.90534521158129	0	5	5
4	6	0	482.3042328042328	21.501984126984127	0	6	6
4	7	0	447.934	26.142	0	7	7
4	8	0	314.66547915924474	29.107231920199503	0	8	8
4	9	0	404.42391304347825	39.75563607085346	0	9	9
4	10	0	466.69545454545454	46.68484848484849	0	10	10
4	11	0	198.57679409792087	42.9570757880617	0	11	11
4	12	0	13.860023041474655	59.68663594470046	0	12	12
4	13	0	235.27955205309001	60.614682704272084	0	13	13
4	14	0	166.3249452954048	69.15536105032822	0	14	14
4	15	0	457.5308710033076	70.32083792723263	0	15	15
4	16	0	338.2332361516035	66.49951409135083	0	16	16
4	17	0	497.5220667384284	74.8778256189451	0	17	17
4	18	0	41.8761316872428	77.55473251028806	0	18	18
4	19	0	403.72904009720537	84.07695423248279	0	19	19
4	20	0	286.10179869881364	82.71641791044776	0	20	20
4	21	0	196.09150943396227	99.58537735849056	0	21	21
4	22	0	249.90358744394618	101.17488789237669	0	22	22
4	23	0	363.24391480730225	101.26014198782961	0	23	23
4	24	0	321.6694505494506	117.18065934065935	0	24	24
4	25	0	448.31911142454163	115.97743300423132	0	25	25
4	26	0	490.43361188486534	133.18755803156918	0	26	26
4	27	0	227.1997796547925	138.1494674990819	0	27	27
4	28	0	41.223404255319146	136.97098646034817	0	28	28
4	29	0	9.780035335689046	139.6439929328622	0	29	29
4	30	0	369.613727637824	146.49470609711574	0	30	30
4	31	0	418.60297572435394	159.17149569303055	0	31	31
4	32	0	112.97193500738553	170.05071393402264	0	32	32
4	33	0	287.8842666666667	153.1744	0	33	33
4	34	0	82.56507731958763	169.0012886597938	0	34	34
4	35	0	158.6650521609538	172.80141579731745	0	35	35
4	36	0	256.30216082182073	189.7350336521431	0	36	36
4	37	0	294.57402361489557	183.2942779291553	0	37	37
4	38	0	498.0083876980429	178.68965517241378	0	38	38
4	39	0	201.6106978391782	187.4275593340418	0	39	39
4	40	0	466.4988991633642	184.89520035226772	0	40	40
4	41	0	7.57852193995381	194.19284064665126	0	41	41
4	42	0	37.34006011163589	186.49506225848003	0	42	42
4	43	0	365.9573091849935	186.34346701164296	0	43	43
