ImageNumber	ObjectNumber	Children_Cells_Count	Children_PLA_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
1	145	1	2	393.02777777777777	364.2425925925926	0	145
1	146	1	0	81.47872340425532	368.43971631205676	0	146
1	147	1	0	148.18961038961038	368.74545454545455	0	147
1	148	1	0	59.45790554414784	370.82956878850104	0	148
1	149	1	0	42.30259365994236	370.53314121037465	0	149
1	150	1	3	30.76063829787234	375.25	0	150
1	151	1	0	125.43044619422572	375.98950131233596	0	151
1	152	1	0	244.05405405405406	373.89414414414415	0	152
1	153	1	0	168.53633720930233	374.1889534883721	0	153
1	154	1	0	472.1526717557252	379.0496183206107	0	154
1	155	1	1	28.121739130434783	383.55652173913046	0	155
1	156	1	0	302.5054151624549	382.81227436823104	0	156
1	157	1	0	341.05720338983053	382.8008474576271	0	157
1	158	1	0	77.49853372434018	387.5190615835777	0	158
1	159	1	0	15.462962962962964	390.14074074074074	0	159
1	160	1	0	113.37823834196891	391.2901554404145	0	160
1	161	1	0	154.18475750577366	397.0392609699769	0	161
1	162	1	0	301.63138686131384	403.81021897810217	0	162
1	163	1	1	249.435	407.4175	0	163
1	164	1	2	179.51818181818183	409.0030303030303	0	164
1	165	1	0	145.82315112540192	415.6848874598071	0	165
1	166	1	24	76.52416356877323	421.7453531598513	0	166
1	167	1	0	376.72320217096336	422.078697421981	0	167
1	168	1	0	267.3375	427.0125	0	168
1	169	1	1	204.99697885196375	426.59818731117826	0	169
1	170	1	1	290.72124756335285	431.99415204678365	0	170
1	171	1	2	194.52225519287833	437.9792284866469	0	171
1	172	1	0	178.78680203045684	434.83502538071065	0	172
1	173	1	15	113.71890971039183	442.30494037478707	0	173
1	174	1	0	243.5718954248366	442.61764705882354	0	174
1	175	1	0	50.98809523809524	443.41964285714283	0	175
1	176	1	0	271.2735042735043	443.0683760683761	0	176
1	177	1	2	154.0307328605201	445.25768321513004	0	177
1	178	1	0	5.9300411522633745	456.51851851851853	0	178
1	179	1	0	35.503921568627455	455.65294117647056	0	179
1	180	1	8	226.26119402985074	455.43532338308455	0	180
1	181	1	0	416.4209748892171	455.4992614475628	0	181
1	182	1	11	147.06484641638227	460.1160409556314	0	182
1	183	1	0	359.4977477477477	458.2027027027027	0	183
1	184	1	0	318.81802721088434	461.23639455782313	0	184
1	185	1	0	19.532299741602067	466.1653746770026	0	185
1	186	1	2	224.95901639344262	470.84016393442624	0	186
1	187	1	0	122.16764705882353	468.91764705882355	0	187
1	188	1	0	101.96733668341709	470.81909547738695	0	188
1	189	1	0	75.65439093484419	472.4390934844193	0	189
1	190	1	0	240.09504132231405	478.82851239669424	0	190
1	191	1	0	26.5	484.95887445887445	0	191
1	192	1	0	182.72058823529412	485.79901960784315	0	192
1	193	1	0	369.82456140350877	490.60818713450294	0	193
1	194	1	0	207.4934210526316	494.5855263157895	0	194
1	195	1	0	114.90314769975787	494.0944309927361	0	195
1	196	1	0	12.714285714285714	497.3664596273292	0	196
1	197	1	0	282.0042735042735	500.1559829059829	0	197
1	198	1	0	383.46753246753246	505.3939393939394	0	198
1	199	1	0	18.1864406779661	507.61581920903956	0	199
1	200	1	0	132.56599552572706	503.6420581655481	0	200
1	201	1	0	219.92857142857142	509.4183673469388	0	201
1	202	1	0	316.19444444444446	502.3425925925926	0	202
1	203	1	0	342.05982905982904	507.94017094017096	0	203
2	1	1	0	4.191256830601093	8.475409836065573	0	1
2	2	1	0	89.35746606334841	4.090497737556561	0	2
2	3	1	0	216.26388888888889	7.875	0	3
2	4	1	0	240.14285714285714	4.826530612244898	0	4
2	5	1	0	417.78632478632477	3.8034188034188032	0	5
2	6	1	0	435.83252427184465	8.28640776699029	0	6
2	7	1	0	47.79953917050691	9.264976958525345	0	7
2	8	1	0	281.5054347826087	16.932971014492754	0	8
2	9	1	0	463.15706806282725	21.094240837696336	0	9
2	10	1	0	182.93010752688173	22.155913978494624	0	10
2	11	1	0	103.73713235294117	27.735294117647058	0	11
2	12	1	0	133.0654911838791	28.438287153652393	0	12
2	13	1	2	232.70857142857142	28.268571428571427	0	13
2	14	1	0	449.2025316455696	31.0126582278481	0	14
2	15	1	1	156.728125	36.5	0	15
2	16	1	0	32.374517374517374	38.78185328185328	0	16
2	17	1	0	497.10504201680675	42.40966386554622	0	17
2	18	1	1	263.3606557377049	48.01092896174863	0	18
2	19	1	0	112.94475138121547	48.187845303867405	0	19
2	20	1	0	436.13019891500903	48.292947558770344	0	20
2	21	1	0	175.6466346153846	48.87019230769231	0	21
2	22	1	0	102.43478260869566	60.40217391304348	0	22
2	23	1	0	198.5	64.66473988439306	0	23
2	24	1	1	20.99089253187614	65.85974499089254	0	24
2	25	1	0	69.7218649517685	65.03697749196141	0	25
2	26	1	2	259.8484210526316	79.87789473684211	0	26
2	27	1	0	339.082304526749	78.93621399176955	0	27
2	28	1	0	104.61631944444444	81.19618055555556	0	28
2	29	1	0	143.57544757033247	83.10997442455243	0	29
2	30	1	0	176.85666666666665	82.66	0	30
2	31	1	1	401.2525773195876	87.22680412371135	0	31
2	32	1	0	228.63863636363635	86.42045454545455	0	32
2	33	1	1	73.97597597597597	91.65165165165165	0	33
2	34	1	30	424.5987261146497	101.05254777070064	0	34
2	35	1	0	176.87616099071207	102.41795665634675	0	35
2	36	1	0	320.03105590062114	107.54037267080746	0	36
2	37	1	0	383.6216216216216	102.80922098569157	0	37
2	38	1	25	8.40072202166065	109.20938628158845	0	38
2	39	1	38	266.36893203883494	106.42071197411003	0	39
2	40	1	0	27.537634408602152	109.01881720430107	0	40
2	41	1	0	244.72058823529412	115.28676470588235	0	41
2	42	1	11	3.595419847328244	124.69465648854961	0	42
2	43	1	1	126.25555555555556	123.36296296296297	0	43
2	44	1	0	67.66893424036282	130.00680272108843	0	44
2	45	1	0	294.9541595925297	128.2835314091681	0	45
2	46	1	0	252.0895061728395	130.59259259259258	0	46
2	47	1	0	350.0099573257468	136.4637268847795	0	47
2	48	1	0	224.54117647058823	140.84411764705882	0	48
2	49	1	0	202.51038575667656	141.7774480712166	0	49
2	50	1	1	23.83617747440273	142.0273037542662	0	50
2	51	1	4	41.82420749279539	149.22766570605188	0	51
2	52	1	0	95.78947368421052	146.45488721804512	0	52
2	53	1	0	148.97307692307692	157.46923076923076	0	53
2	54	1	2	181.73095623987035	159.7941653160454	0	54
2	55	1	0	267.7250996015936	157.76494023904382	0	55
2	56	1	0	322.7795454545454	160.09318181818182	0	56
2	57	1	0	74.54838709677419	161.60703812316714	0	57
2	58	1	1	247.09961685823754	165.9655172413793	0	58
2	59	1	0	19.35857461024499	164.17149220489978	0	59
2	60	1	0	48.04587155963303	169.1559633027523	0	60
2	61	1	0	162.18707482993196	174.4047619047619	0	61
2	62	1	0	226.5982905982906	174.89743589743588	0	62
2	63	1	1	262.3885714285714	177.13142857142856	0	63
2	64	1	0	127.57913669064749	179.01438848920864	0	64
2	65	1	1	366.02492211838006	187.80996884735202	0	65
2	66	1	0	384.11052631578946	197.53684210526316	0	66
2	67	1	1	335.9377593360996	197.95435684647302	0	67
2	68	1	0	43.903342366757	196.95844625112917	0	68
2	69	1	2	226.05405405405406	197.18693693693695	0	69
2	70	1	0	14.365313653136532	200.3210332103321	0	70
2	71	1	1	82.07878787878788	199.7	0	71
2	72	1	25	188.0192926045016	201.23472668810288	0	72
2	73	1	15	207.44736842105263	201.08333333333334	0	73
2	74	1	3	146.57464788732395	201.6	0	74
2	75	1	0	318.775956284153	201.3551912568306	0	75
2	76	1	2	244.98060344827587	214.79094827586206	0	76
2	77	1	0	72.03181818181818	220.6409090909091	0	77
2	78	1	1	160.02243589743588	221.99358974358975	0	78
2	79	1	0	3.52	225.475	0	79
2	80	1	1	366.5429234338747	225.08816705336426	0	80
2	81	1	0	30.237037037037037	223.9925925925926	0	81
2	82	1	0	434.7317073170732	228.630081300813	0	82
2	83	1	7	106.3625	229.2888888888889	0	83
2	84	1	0	483.9424460431655	235.15107913669064	0	84
2	85	1	1	36.75909090909091	235.21818181818182	0	85
2	86	1	1	196.55434782608697	235.40579710144928	0	86
2	87	1	0	412.3693379790941	236.39721254355402	0	87
2	88	1	0	464.36	241.81142857142856	0	88
2	89	1	3	448.73037542662115	246.23549488054607	0	89
2	90	1	1	352.966573816156	246.83565459610028	0	90
2	91	1	0	243.03418803418805	245.0811965811966	0	91
2	92	1	3	51.63986013986014	249.3951048951049	0	92
2	93	1	1	291.6997455470738	253.05089058524172	0	93
2	94	1	0	504.02508960573476	255.31182795698925	0	94
2	95	1	28	105.51969981238274	255.20262664165102	0	95
2	96	1	38	31.055	259.0475	0	96
2	97	1	1	375.0112781954887	259.6616541353383	0	97
2	98	1	0	80.8170731707317	264.4146341463415	0	98
2	99	1	0	59.80368098159509	268.65644171779144	0	99
2	100	1	0	398.10903426791276	265.02803738317755	0	100
2	101	1	3	219.06783369803063	270.48140043763675	0	101
2	102	1	0	165.54922279792746	266.92487046632124	0	102
2	103	1	0	435.6125	270.75357142857143	0	103
2	104	1	13	130.58258928571428	272.09598214285717	0	104
2	105	1	0	335.9100529100529	274.74867724867727	0	105
2	106	1	1	180.9618320610687	275.91348600508906	0	106
2	107	1	0	281.3353293413174	278.33233532934133	0	107
2	108	1	0	377.6101694915254	279.0433145009416	0	108
2	109	1	1	8.621342512908779	279.8726333907057	0	109
2	110	1	1	99.85516372795969	280.70906801007555	0	110
2	111	1	0	77.01149425287356	285.1111111111111	0	111
2	112	1	5	151.79399585921325	290.83850931677017	0	112
2	113	1	0	269.396265560166	295.798755186722	0	113
2	114	1	1	241.0761421319797	303.39340101522845	0	114
2	115	1	0	498.5	308.6625	0	115
2	116	1	0	400.8953722334004	308.5774647887324	0	116
2	117	1	0	426.8888888888889	309.3174603174603	0	117
2	118	1	0	455.4873949579832	309.6806722689076	0	118
2	119	1	5	286.9616368286445	314.9079283887468	0	119
2	120	1	0	330.0285714285714	316.4337662337662	0	120
2	121	1	0	217.50539956803456	318.6803455723542	0	121
2	122	1	3	60.29938900203666	318.44195519348267	0	122
2	123	1	1	28.149350649350648	324.26623376623377	0	123
2	124	1	0	432.5080459770115	329.0597701149425	0	124
2	125	1	19	366.6622516556291	324.1788079470199	0	125
2	126	1	2	190.7738791423002	326.5711500974659	0	126
2	127	1	1	250.74471299093656	328.2522658610272	0	127
2	128	1	1	97.69554455445545	328.2227722772277	0	128
2	129	1	1	491.2382671480144	327.47292418772565	0	129
2	130	1	0	408.25783972125436	326.4320557491289	0	130
2	131	1	0	275.47169811320754	331.5919811320755	0	131
2	132	1	0	6.890151515151516	334.70075757575756	0	132
2	133	1	0	348.3824175824176	338.93186813186816	0	133
2	134	1	1	390.3269754768392	335.46866485013624	0	134
2	135	1	1	134.90021231422506	343.04458598726114	0	135
2	136	1	0	501.43356643356645	355.53846153846155	0	136
2	137	1	0	95.87153652392946	356.6926952141058	0	137
2	138	1	0	148.30383480825958	357.3480825958702	0	138
2	139	1	0	77.79478827361564	360.5081433224756	0	139
2	140	1	4	437.72910662824205	355.5936599423631	0	140
2	141	1	0	9.298947368421052	360.65473684210525	0	141
2	142	1	0	27.241610738255034	364.2013422818792	0	142
2	143	1	0	52.301587301587304	363.58730158730157	0	143
2	144	1	0	212.93822393822393	365.56370656370655	0	144
2	145	1	3	432.9933222036728	377.42570951585975	0	145
2	146	1	2	154.18410852713177	378.75581395348837	0	146
2	147	1	4	285.7570093457944	378.04587935429055	0	147
2	148	1	23	460.3434650455927	380.85410334346506	0	148
2	149	1	1	39.00934579439252	380.53582554517135	0	149
2	150	1	0	219.5761421319797	382.21319796954316	0	150
2	151	1	0	498.00216919739694	383.9566160520607	0	151
2	152	1	0	378.8491921005386	387.5439856373429	0	152
2	153	1	0	253.73157894736843	391.4184210526316	0	153
2	154	1	0	479.9491525423729	394.3135593220339	0	154
2	155	1	0	58.768	391.6	0	155
2	156	1	0	81.3731343283582	396.45522388059703	0	156
2	157	1	3	336.8819762122598	398.1097895699908	0	157
2	158	1	0	117.9795918367347	399.02267573696145	0	158
2	159	1	2	229.80528846153845	399.75961538461536	0	159
2	160	1	0	298.0084388185654	400.9324894514768	0	160
2	161	1	1	33.5984555984556	405.4111969111969	0	161
2	162	1	0	441.11270125223615	412.9767441860465	0	162
2	163	1	0	503.73066666666665	425.65866666666665	0	163
2	164	1	2	179.69032258064516	423.9268817204301	0	164
2	165	1	0	64.9877300613497	427.4141104294479	0	165
2	166	1	0	9.570512820512821	431.97435897435895	0	166
2	167	1	0	167.98757763975155	436.8975155279503	0	167
2	168	1	1	384.8355828220859	436.41104294478527	0	168
2	169	1	6	98.71627906976744	435.5813953488372	0	169
2	170	1	49	333.5508806262231	434.1976516634051	0	170
2	171	1	0	132.7093023255814	446.74418604651163	0	171
2	172	1	0	25.332506203473944	450.7593052109181	0	172
2	173	1	32	467.8993710691824	446.62735849056605	0	173
2	174	1	0	78.40666666666667	462.0966666666667	0	174
2	175	1	0	451.76458333333335	471.9458333333333	0	175
2	176	1	2	339.8757225433526	471.14161849710985	0	176
2	177	1	0	118.24324324324324	472.8828828828829	0	177
2	178	1	27	294.32101167315176	474.6828793774319	0	178
2	179	1	0	503.67295597484275	473.8301886792453	0	179
2	180	1	0	178.36170212765958	487.1843971631206	0	180
2	181	1	0	24.68421052631579	487.07085020242914	0	181
2	182	1	0	80.70075757575758	487.4810606060606	0	182
2	183	1	0	47.692477876106196	490.86504424778764	0	183
2	184	1	0	141.78925619834712	491.1115702479339	0	184
2	185	1	0	9.26984126984127	491.32142857142856	0	185
2	186	1	0	327.10578512396694	492.6694214876033	0	186
2	187	1	0	468.31060606060606	494.7651515151515	0	187
2	188	1	0	2.625	500.3333333333333	0	188
2	189	1	0	112.41269841269842	502.25079365079364	0	189
2	190	1	0	508.55882352941177	502.5980392156863	0	190
2	191	1	0	399.01769911504425	501.37168141592923	0	191
2	192	1	0	64.18617021276596	505.73936170212767	0	192
2	193	1	1	423.4347826086956	503.7572463768116	0	193
2	194	1	1	480.45454545454544	507.79545454545456	0	194
3	1	1	0	226.4017094017094	3.2564102564102564	0	1
3	2	1	0	273.5962441314554	4.788732394366197	0	2
3	3	1	0	455.9628252788104	5.156133828996283	0	3
3	4	1	0	294.74353876739565	9.829025844930417	0	4
3	5	1	0	94.0725806451613	8.650537634408602	0	5
3	6	1	0	420.61315789473684	20.157894736842106	0	6
3	7	1	0	508.92783505154637	20.721649484536083	0	7
3	8	1	14	115.63270777479893	24.19034852546917	0	8
3	9	1	0	368.4089147286822	26.552325581395348	0	9
3	10	1	0	257.37010676156586	29.16370106761566	0	10
3	11	1	0	199.0700808625337	29.51212938005391	0	11
3	12	1	0	305.44954128440367	34.67584097859327	0	12
3	13	1	0	189.14157303370786	43.26741573033708	0	13
3	14	1	0	496.5112359550562	38.83426966292135	0	14
3	15	1	0	41.34842249657064	41.27297668038409	0	15
3	16	1	0	236.4078014184397	40.290780141843975	0	16
3	17	1	22	451.0032840722496	42.80623973727422	0	17
3	18	1	0	264.7844611528822	49.15538847117794	0	18
3	19	1	0	320.55313351498637	48.93460490463215	0	19
3	20	1	0	163.8136645962733	53.507246376811594	0	20
3	21	1	0	213.3684210526316	52.01857585139319	0	21
3	22	1	0	395.1577287066246	55.094637223974765	0	22
3	23	1	0	233.88990825688074	62.97859327217125	0	23
3	24	1	0	259.59154929577466	63.436619718309856	0	24
3	25	1	0	85.41012658227848	65.2506329113924	0	25
3	26	1	0	355.1203703703704	69.24074074074075	0	26
3	27	1	0	401.0459183673469	71.2295918367347	0	27
3	28	1	0	505.3849372384937	71.82845188284519	0	28
3	29	1	0	261.74620390455533	78.34273318872017	0	29
3	30	1	0	163.31788079470198	77.01103752759381	0	30
3	31	1	0	180.2905027932961	75.26256983240224	0	31
3	32	1	0	202.00387596899225	77.3875968992248	0	32
3	33	1	0	443.991103202847	78.29537366548043	0	33
3	34	1	0	217.75174013921114	80.44083526682135	0	34
3	35	1	0	310.89325842696627	87.48314606741573	0	35
3	36	1	0	69.3083109919571	88.86595174262735	0	36
3	37	1	0	194.52519893899205	94.54907161803713	0	37
3	38	1	0	358.7624633431085	94.71847507331378	0	38
3	39	1	0	168.0820895522388	94.0223880597015	0	39
3	40	1	0	151.1715481171548	105.66108786610879	0	40
3	41	1	0	237.2926267281106	107.5552995391705	0	41
3	42	1	0	387.0595238095238	106.98333333333333	0	42
3	43	1	0	427.85677749360616	109.0076726342711	0	43
3	44	1	0	51.16546762589928	106.44424460431655	0	44
3	45	1	0	472.2846347607053	110.7984886649874	0	45
3	46	1	0	326.90291262135923	110.48058252427184	0	46
3	47	1	0	283.5994897959184	113.59438775510205	0	47
3	48	1	0	171.9895287958115	112.48167539267016	0	48
3	49	1	0	411.53668763102723	116.15932914046121	0	49
3	50	1	0	160.8859649122807	121.31286549707602	0	50
3	51	1	0	363.4732142857143	120.4077380952381	0	51
3	52	1	0	125.48125	128.478125	0	52
3	53	1	0	149.8	133.38571428571427	0	53
3	54	1	0	310.2390572390572	133.4747474747475	0	54
3	55	1	0	240.90395480225988	140.9915254237288	0	55
3	56	1	0	341.1384248210024	141.62291169451075	0	56
3	57	1	0	199.42404006677796	142.90317195325542	0	57
3	58	1	0	295.6812749003984	148.0796812749004	0	58
3	59	1	1	107.22625698324022	153.6759776536313	0	59
3	60	1	0	317.61299435028246	155.82203389830508	0	60
3	61	1	0	452.6625	159.48125	0	61
3	62	1	0	183.2448132780083	163.98340248962654	0	62
3	63	1	0	374.24817518248176	161.4014598540146	0	63
3	64	1	0	395.6528735632184	164.10114942528736	0	64
3	65	1	0	307.5847619047619	171.3695238095238	0	65
3	66	1	0	432.32119914346896	170.31049250535332	0	66
3	67	1	0	354.77386934673365	173.41959798994975	0	67
3	68	1	0	334.96264367816093	176.06034482758622	0	68
3	69	1	0	136.8780487804878	177.484756097561	0	69
3	70	1	0	458.90157480314963	181.83661417322836	0	70
3	71	1	0	26.183574879227052	181.91545893719805	0	71
3	72	1	0	161.37792642140468	186.05351170568562	0	72
3	73	1	0	132.05742574257425	194.75247524752476	0	73
3	74	1	0	362.65738161559887	190.6350974930362	0	74
3	75	1	0	41.67333333333333	192.77666666666667	0	75
3	76	1	0	114.57004830917874	195.6231884057971	0	76
3	77	1	0	396.3649635036496	198.73357664233578	0	77
3	78	1	0	359.2664233576642	205.8102189781022	0	78
3	79	1	1	425.01234567901236	204.79423868312756	0	79
3	80	1	0	501.0	209.9727626459144	0	80
3	81	1	0	207.10064935064935	211.21753246753246	0	81
3	82	1	0	89.52058823529411	219.60294117647058	0	82
3	83	1	3	115.26182965299685	221.82649842271294	0	83
3	84	1	0	493.337037037037	226.25555555555556	0	84
3	85	1	0	444.03050847457627	230.0271186440678	0	85
3	86	1	0	370.97460317460315	231.62539682539682	0	86
3	87	1	0	471.5311203319502	232.81535269709545	0	87
3	88	1	0	153.11182108626198	235.6038338658147	0	88
3	89	1	0	421.1798561151079	233.36450839328538	0	89
3	90	1	0	6.3452768729641695	237.2345276872964	0	90
3	91	1	0	305.81074168797954	238.80306905370844	0	91
3	92	1	0	355.993031358885	238.46689895470382	0	92
3	93	1	0	171.83596214511041	248.92429022082018	0	93
3	94	1	1	236.7208814270724	249.3934942287513	0	94
3	95	1	0	92.40310077519379	253.52713178294573	0	95
3	96	1	0	130.5105105105105	255.24624624624624	0	96
3	97	1	11	4.336134453781512	259.2268907563025	0	97
3	98	1	0	385.04260089686096	268.19058295964123	0	98
3	99	1	0	449.36783733826246	270.3419593345656	0	99
3	100	1	1	328.7525	277.16	0	100
3	101	1	0	500.4630225080386	274.8135048231511	0	101
3	102	1	0	29.995475113122172	270.40723981900453	0	102
